Timestamp,ID,Date,Day,GoToSlp,Getup,Duration,Com,Quality,Reason,BreakfastTime,Breakfast,MorningSnack,LunchTime,Lunch,AfternoonSnack,DinnerTime,Dinner,EveningSnack,MorningAct,AfternoonAct,EveningAct
7/4/16 9:57,5,7/4/16,Thursday,0:20:00,7:45:00,7:25:00,,3,,8:00:00,"Sandwich (if you eat this composite dish also choose the components inside), Dairy products (milk, cheese, butter, etc.), Meat products","Caffeine drink (including coffee, tea, cola)",12:15:00,"Sandwich (if you eat this composite dish also choose the components inside), Vegetables (including salad, beans), Dairy products (milk, cheese, butter, etc.), Meat products","Caffeine drink (including coffee, tea, cola)",20:05:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Potato products (potato, chip, fries), Vegetables (including salad, beans), Meat products",,"Bike (as a transportation), Work/study","Walk (as a transportation or shopping), Bike (as a transportation), Social activities (party, communication with people more than 20 mins)","Walk (as a transportation or shopping), Bike (as a transportation), Social activities (party, communication with people more than 20 mins)"
7/4/16 10:49,12,7/4/16,Thursday,1:30:00,9:00:00,7:30:00,No,4,,8:10:00,"Sweet food (cookie, cakes, chocolate, sugar, etc.), Caffeine drink (including coffee, tea, cola)",,,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Dairy products (milk, cheese, butter, etc.), Meat products, Caffeine drink (including coffee, tea, cola)",,18:30:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Meat products",,"Bike (as a transportation), Work/study","Bike (as a transportation), Entertainment/relax (rest, watch TV or movies, play games, etc.)","Entertainment/relax (rest, watch TV or movies, play games, etc.)"
7/4/16 10:52,18,7/4/16,Thursday,23:30:00,7:50:00,8:20:00,Yes,3,,8:30:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Dairy products (milk, cheese, butter, etc.), Egg prodcuts","Caffeine drink (including coffee, tea, cola)",12:20:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans)","Sweet food (cookie, cakes, chocolate, sugar, etc.), Caffeine drink (including coffee, tea, cola)",21:00:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Seafood, Egg prodcuts",Fruit products_(including juice),"Bike (as a transportation), Work/study","Work/study, Sport (workout, cycling, swimming, etc.)","Bike (as a transportation), Work/study, Social activities (party, communication with people more than 20 mins)"
7/4/16 11:38,23,7/4/16,Thursday,0:30:00,9:15:00,8:45:00,No,4,,10:00:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Sweet food (cookie, cakes, chocolate, sugar, etc.), Dairy products (milk, cheese, butter, etc.)",,12:20:00,"Potato products (potato, chip, fries), Vegetables (including salad, beans), Meat products","Fruit products_(including juice), Caffeine drink (including coffee, tea, cola)",17:50:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Seafood, Meat products",,"Walk (as a transportation or shopping), Work/study","Walk (as a transportation or shopping), Work/study","Entertainment/relax (rest, watch TV or movies, play games, etc.)"
7/4/16 11:44,25,7/4/16,Thursday,22:30:00,6:40:00,8:10:00,Yes,4,,6:50:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Sweet food (cookie, cakes, chocolate, sugar, etc.), Fruit products (including juice), Caffeine drink (including coffee, tea, cola)","Sweet food (cookie, cakes, chocolate, sugar, etc.), Caffeine drink (including coffee, tea, cola)",11:30:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Sweet food (cookie, cakes, chocolate, sugar, etc.)","Dairy products (milk, cheese, butter, etc.), Caffeine drink (including coffee, tea, cola)",18:00:00,"Sandwich (if you eat this composite dish also choose the components inside), Grain products (rice, noodles, bread, pizza, pasta, etc.), Sweet food (cookie, cakes, chocolate, sugar, etc.), Vegetables (including salad, beans), Fruit products_(including juice), Dairy products (milk, cheese, butter, etc.), Egg prodcuts, Caffeine drink (including coffee, tea, cola)","Sweet food (cookie, cakes, chocolate, sugar, etc.), Fruit products_(including juice), Caffeine drink (including coffee, tea, cola)","Drive or take bus/car/train, Work/study","Drive or take bus/car/train, Work/study","Walk (as a transportation or shopping), Entertainment/relax (rest, watch TV or movies, play games, etc.)"
7/4/16 11:49,13,7/4/16,Thursday,0:00:00,7:00:00,7:00:00,No,4,,8:00:00,Fruit products (including juice),"Sweet food (cookie, cakes, chocolate, sugar, etc.)",13:00:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans)",Fruit products_(including juice),20:00:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Caffeine drink (including coffee, tea, cola)",Nuts,Bike (as a transportation),Work/study,Bike (as a transportation)
7/4/16 12:04,7,7/4/16,Thursday,22:45:00,7:15:00,8:30:00,No,4,,8:30:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.)",,12:00:00,"Sandwich (if you eat this composite dish also choose the components inside), Fruit products_(including juice)",Fruit products_(including juice),19:30:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Dairy products (milk, cheese, butter, etc.), Meat products",,"Bike (as a transportation), Work/study",Work/study,"Bike (as a transportation), Work/study, Entertainment/relax (rest, watch TV or movies, play games, etc.)"
7/4/16 12:29,16,7/4/16,Thursday,23:55:00,7:10:00,7:15:00,No,4,,8:00:00,"Sandwich (if you eat this composite dish also choose the components inside), Grain products (rice, noodles, bread, pizza, pasta, etc.), Dairy products (milk, cheese, butter, etc.), Meat products","Caffeine drink (including coffee, tea, cola)",12:30:00,"Sandwich (if you eat this composite dish also choose the components inside), Grain products (rice, noodles, bread, pizza, pasta, etc.), Dairy products (milk, cheese, butter, etc.)","Sandwich (if you eat this composite dish also choose the components inside), Caffeine drink (including coffee, tea, cola)",18:00:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Fruit products_(including juice), Meat products","Fruit products_(including juice), Dairy products (milk, cheese, butter, etc.), Nuts","Bike (as a transportation), Work/study","Bike (as a transportation), Work/study","Sport (workout, cycling, swimming, etc.)"
7/4/16 14:54,15,7/4/16,Thursday,0:45:00,7:50:00,7:05:00,No,2,Don't know,10:00:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Fruit products (including juice), Dairy products (milk, cheese, butter, etc.)","Caffeine drink (including coffee, tea, cola)",12:30:00,"Sandwich (if you eat this composite dish also choose the components inside), Grain products (rice, noodles, bread, pizza, pasta, etc.)","Caffeine drink (including coffee, tea, cola)",19:00:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Meat products","Fruit products_(including juice), Nuts",Bike (as a transportation),Bike (as a transportation),"Entertainment/relax (rest, watch TV or movies, play games, etc.)"
7/4/16 16:07,1,7/4/16,Thursday,0:30:00,9:00:00,8:30:00,No,2,light sleep ,10:00:00,"Sweet food (cookie, cakes, chocolate, sugar, etc.), Caffeine drink (including coffee, tea, cola)",,12:30:00,"Sweet food (cookie, cakes, chocolate, sugar, etc.)","Sweet food (cookie, cakes, chocolate, sugar, etc.)",20:30:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Meat products","Alcohol drink (including beer, wine)","Drive or take bus/car/train, Work/study","Drive or take bus/car/train, Work/study","Entertainment/relax (rest, watch TV or movies, play games, etc.), Sleep"
7/4/16 16:13,6,7/4/16,Thursday,1:00:00,8:10:00,7:10:00,Yes,3,,8:20:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Fruit products (including juice), Dairy products (milk, cheese, butter, etc.)",,12:10:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Meat products, Egg prodcuts, Caffeine drink (including coffee, tea, cola)",,18:30:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Fruit products_(including juice), Seafood, Meat products, Caffeine drink (including coffee, tea, cola)",,"Drive or take bus/car/train, Work/study","Walk (as a transportation or shopping), Work/study","Walk (as a transportation or shopping), Drive or take bus/car/train, Work/study, Entertainment/relax (rest, watch TV or movies, play games, etc.)"
7/4/16 16:17,30,7/4/16,Thursday,1:16:00,8:42:00,7:26:00,No,4,,8:44:00,"Sweet food (cookie, cakes, chocolate, sugar, etc.), Dairy products (milk, cheese, butter, etc.)","Sweet food (cookie, cakes, chocolate, sugar, etc.)",,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Dairy products (milk, cheese, butter, etc.), Meat products","Sweet food (cookie, cakes, chocolate, sugar, etc.)",19:17:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Meat products","Potato products (potato, chip, fries)",Work/study,Work/study,Work/study
7/4/16 16:29,28,7/4/16,Thursday,1:00:00,7:30:00,6:30:00,No,5,,7:15:00,"Sweet food (cookie, cakes, chocolate, sugar, etc.), Fruit products (including juice), Dairy products (milk, cheese, butter, etc.), Caffeine drink (including coffee, tea, cola)","Caffeine drink (including coffee, tea, cola)",12:00:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Potato products (potato, chip, fries), Vegetables (including salad, beans), Meat products","Sweet food (cookie, cakes, chocolate, sugar, etc.), Fruit products_(including juice), Caffeine drink (including coffee, tea, cola), Alcohol drink (including beer, wine)",,"Alcohol drink (including beer, wine)","Potato products (potato, chip, fries), Alcohol drink (including beer, wine)","Bike (as a transportation), Work/study","Bike (as a transportation), Work/study","Bike (as a transportation), Social activities (party, communication with people more than 20 mins)"
7/4/16 17:06,9,7/4/16,Thursday,23:00:00,8:07:00,9:07:00,No,5,,7:45:00,"Sandwich (if you eat this composite dish also choose the components inside), Grain products (rice, noodles, bread, pizza, pasta, etc.), Dairy products (milk, cheese, butter, etc.)","Caffeine drink (including coffee, tea, cola)",12:15:00,"Potato products (potato, chip, fries)","Caffeine drink (including coffee, tea, cola)",20:00:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans)","Sweet food (cookie, cakes, chocolate, sugar, etc.)","Drive or take bus/car/train, Work/study",Work/study,"Drive or take bus/car/train, Entertainment/relax (rest, watch TV or movies, play games, etc.)"
7/4/16 17:59,21,7/4/16,Thursday,0:30:00,7:30:00,7:00:00,Yes,4,,8:00:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Fruit products (including juice), Dairy products (milk, cheese, butter, etc.), Caffeine drink (including coffee, tea, cola)","Caffeine drink (including coffee, tea, cola)",14:00:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Meat products","Caffeine drink (including coffee, tea, cola)",,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Sweet food (cookie, cakes, chocolate, sugar, etc.), Vegetables (including salad, beans), Dairy products (milk, cheese, butter, etc.), Alcohol drink (including beer, wine)","Nuts, Alcohol drink (including beer, wine)","Bike (as a transportation), Work/study","Bike (as a transportation), Work/study","Entertainment/relax (rest, watch TV or movies, play games, etc.)"
7/4/16 19:44,19,7/4/16,Thursday,1:30:00,8:45:00,7:15:00,Yes,4,,11:00:00,"Sandwich (if you eat this composite dish also choose the components inside), Sweet food (cookie, cakes, chocolate, sugar, etc.), Dairy products (milk, cheese, butter, etc.)","Vegetables (including salad, beans)",12:30:00,"Sandwich (if you eat this composite dish also choose the components inside), Sweet food (cookie, cakes, chocolate, sugar, etc.), Caffeine drink (including coffee, tea, cola)","Vegetables (including salad, beans)",18:30:00,"Potato products (potato, chip, fries), Meat products",Nuts,"Drive or take bus/car/train, Work/study","Drive or take bus/car/train, Work/study","Entertainment/relax (rest, watch TV or movies, play games, etc.)"
8/4/16 11:53,2,7/4/16,Thursday,0:00:00,9:00:00,9:00:00,No,3,,9:45:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.)",,11:49:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Potato products (potato, chip, fries)",,18:32:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Meat products",,Work/study,Work/study,"Entertainment/relax (rest, watch TV or movies, play games, etc.), Social activities (party, communication with people more than 20 mins)"
8/4/16 15:20,24,7/4/16,Thursday,23:30:00,6:35:00,7:05:00,No,5,,7:18:00,"Dairy products (milk, cheese, butter, etc.), Egg prodcuts","Dairy products (milk, cheese, butter, etc.), Egg prodcuts",12:05:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.)","Grain products (rice, noodles, bread, pizza, pasta, etc.)",19:19:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Egg prodcuts","Grain products (rice, noodles, bread, pizza, pasta, etc.), Egg prodcuts","Bike (as a transportation), Work/study",Work/study,"Work/study, Entertainment/relax (rest, watch TV or movies, play games, etc.), Sleep"
8/4/16 7:35,11,8/4/16,Friday,23:00:00,7:30:00,8:30:00,No,4,,7:30:00,"Sandwich (if you eat this composite dish also choose the components inside), Grain products (rice, noodles, bread, pizza, pasta, etc.), Sweet food (cookie, cakes, chocolate, sugar, etc.), Fruit products (including juice), Dairy products (milk, cheese, butter, etc.), Nuts, Meat products, Caffeine drink (including coffee, tea, cola)","Caffeine drink (including coffee, tea, cola)",12:00:00,"Sandwich (if you eat this composite dish also choose the components inside), Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Dairy products (milk, cheese, butter, etc.), Meat products, Caffeine drink (including coffee, tea, cola)","Sweet food (cookie, cakes, chocolate, sugar, etc.)",18:00:00,"Grain products (rice, noodles, bread, pizza, pasta, etc.), Vegetables (including salad, beans), Fruit products_(including juice), Seafood, Meat products, Egg prodcuts",,"Bike (as a transportation), Work/study","Bike (as a transportation), Work/study","Entertainment/relax (rest, watch TV or movies, play games, etc.)"
